delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved
1,vlash,worlds/l/car_launch.json,3,0.6846114053041674,2.0605145,61.81543,0.9238281,0.9091797
1,vlash,worlds/l/catcher_v3.json,4,0.6958895060990471,2.2786949,68.36084,0.58740234,0.7055664
1,vlash,worlds/l/trampoline.json,4,0.6958895060990471,6.0813155,182.43945,0.3388672,0.4819336
1,vlash,worlds/l/car_launch.json,4,0.6958895060990471,2.2476726,67.430176,0.89208984,0.87841797
1,vlash,worlds/l/catcher_v3.json,5,0.7370550048479345,2.2764812,68.29443,0.5966797,0.71728516
1,vlash,worlds/l/trampoline.json,5,0.7370550048479345,6.0067225,180.20166,0.2709961,0.45263672
1,vlash,worlds/l/car_launch.json,5,0.7370550048479345,2.3476565,70.42969,0.87353516,0.86816406
1,vlash,worlds/l/catcher_v3.json,6,0.6964928244007751,2.274821,68.24463,0.48046875,0.6254883
1,vlash,worlds/l/trampoline.json,6,0.6964928244007751,6.0501957,181.50586,0.2861328,0.46044922
1,vlash,worlds/l/car_launch.json,6,0.6964928244007751,2.7320964,81.96289,0.78515625,0.7890625
1,vlash,worlds/l/catcher_v3.json,7,0.6990256796008907,2.2921062,68.76318,0.43945312,0.60595703
1,vlash,worlds/l/trampoline.json,7,0.6990256796008907,5.8871098,176.61328,0.22314453,0.41552734
1,vlash,worlds/l/car_launch.json,7,0.6990256796008907,2.5288901,75.8667,0.82128906,0.8261719
2,vlash,worlds/l/catcher_v3.json,2,0.6943963019002695,2.2411623,67.23486,0.79296875,0.83740234
2,vlash,worlds/l/trampoline.json,2,0.6943963019002695,6.136589,184.09766,0.57128906,0.66308594
2,vlash,worlds/l/car_launch.json,2,0.6943963019002695,2.0603516,61.810547,0.92529297,0.9091797
2,vlash,worlds/l/catcher_v3.json,3,0.6877423610538245,2.2412274,67.23682,0.7480469,0.8051758
2,vlash,worlds/l/trampoline.json,3,0.6877423610538245,6.115235,183.45703,0.5083008,0.6118164
2,vlash,worlds/l/car_launch.json,3,0.6877423610538245,2.0928388,62.785156,0.91552734,0.8989258
2,vlash,worlds/l/catcher_v3.json,4,0.6849445546977222,2.2582846,67.748535,0.7128906,0.7895508
2,vlash,worlds/l/trampoline.json,4,0.6849445546977222,6.16696,185.00879,0.47509766,0.5859375
2,vlash,worlds/l/car_launch.json,4,0.6849445546977222,2.4125814,72.37744,0.8671875,0.85253906
2,vlash,worlds/l/catcher_v3.json,5,0.6765695670503191,2.2497559,67.492676,0.6772461,0.76660156
2,vlash,worlds/l/trampoline.json,5,0.6765695670503191,6.2153487,186.46045,0.37939453,0.5263672
2,vlash,worlds/l/car_launch.json,5,0.6765695670503191,2.3787925,71.36377,0.86816406,0.8598633
2,vlash,worlds/l/catcher_v3.json,6,0.6858655296964571,2.257243,67.717285,0.6308594,0.72265625
2,vlash,worlds/l/trampoline.json,6,0.6858655296964571,6.054639,181.63916,0.3413086,0.4975586
2,vlash,worlds/l/car_launch.json,6,0.6858655296964571,2.696582,80.89746,0.8017578,0.79589844
3,vlash,worlds/l/catcher_v3.json,3,0.6762151011964306,2.2196128,66.58838,0.78808594,0.83496094
3,vlash,worlds/l/trampoline.json,3,0.6762151011964306,5.657097,169.71289,0.4375,0.5786133
3,vlash,worlds/l/car_launch.json,3,0.6762151011964306,2.3096519,69.28955,0.88427734,0.8701172
3,vlash,worlds/l/catcher_v3.json,4,0.7283911722013727,2.2087078,66.26123,0.7158203,0.78564453
3,vlash,worlds/l/trampoline.json,4,0.7283911722013727,5.729834,171.89502,0.41796875,0.5517578
3,vlash,worlds/l/car_launch.json,4,0.7283911722013727,2.5207195,75.62158,0.85253906,0.8417969
3,vlash,worlds/l/catcher_v3.json,5,0.6778183897025883,2.222282,66.66846,0.6928711,0.7578125
3,vlash,worlds/l/trampoline.json,5,0.6778183897025883,5.492855,164.78564,0.33789062,0.5126953
3,vlash,worlds/l/car_launch.json,5,0.6778183897025883,2.8481448,85.444336,0.7915039,0.78466797
4,vlash,worlds/l/catcher_v3.json,4,0.6820604070497212,2.1929688,65.78906,0.60595703,0.70654297
4,vlash,worlds/l/trampoline.json,4,0.6820604070497212,5.8105636,174.3169,0.5083008,0.6298828
4,vlash,worlds/l/car_launch.json,4,0.6820604070497212,2.5252118,75.75635,0.8496094,0.83740234
