returned_episode_lengths,returned_episode_returns,returned_episode_solved,delay,method,level,execute_horizon
69.29346,0.9194336,0.93408203,0,hard_masking,worlds/l/catcher_v3.json,7
171.73486,0.8076172,0.8466797,0,hard_masking,worlds/l/trampoline.json,7
56.5708,0.94384766,0.92822266,0,hard_masking,worlds/l/car_launch.json,7
35.73584,0.97021484,0.953125,0,naive,worlds/l/grasp_easy.json,8
137.07422,0.5776367,0.5644531,0,naive,worlds/l/catapult.json,8
50.05127,0.98291016,0.9873047,0,naive,worlds/l/cartpole_thrust.json,8
47.22754,0.9609375,0.93115234,0,naive,worlds/l/hard_lunar_lander.json,8
79.12549,0.9741211,0.85253906,0,naive,worlds/l/mjc_half_cheetah.json,8
198.53076,0.94628906,0.8574219,0,naive,worlds/l/mjc_swimmer.json,8
211.46436,0.5161133,0.4790039,0,naive,worlds/l/mjc_walker.json,8
84.2666,0.99072266,0.9921875,0,naive,worlds/l/h17_unicycle.json,8
49.335938,0.99316406,0.93847656,0,naive,worlds/l/chain_lander.json,8
69.43555,0.90283203,0.92626953,0,naive,worlds/l/catcher_v3.json,8
171.854,0.77978516,0.828125,0,naive,worlds/l/trampoline.json,8
52.27295,0.9760742,0.9555664,0,naive,worlds/l/car_launch.json,8
35.746582,0.9692383,0.95214844,0,realtime,worlds/l/grasp_easy.json,8
136.86572,0.5786133,0.5654297,0,realtime,worlds/l/catapult.json,8
50.05127,0.98291016,0.9873047,0,realtime,worlds/l/cartpole_thrust.json,8
47.22754,0.9609375,0.93115234,0,realtime,worlds/l/hard_lunar_lander.json,8
79.25928,0.97509766,0.85498047,0,realtime,worlds/l/mjc_half_cheetah.json,8
198.5249,0.94628906,0.8569336,0,realtime,worlds/l/mjc_swimmer.json,8
211.71533,0.5083008,0.47558594,0,realtime,worlds/l/mjc_walker.json,8
84.2666,0.99072266,0.9921875,0,realtime,worlds/l/h17_unicycle.json,8
49.335938,0.99316406,0.93847656,0,realtime,worlds/l/chain_lander.json,8
69.447266,0.9033203,0.9243164,0,realtime,worlds/l/catcher_v3.json,8
171.854,0.77978516,0.828125,0,realtime,worlds/l/trampoline.json,8
52.313477,0.97558594,0.95458984,0,realtime,worlds/l/car_launch.json,8
35.600098,0.9614258,0.94628906,0,bid,worlds/l/grasp_easy.json,8
135.73389,0.58447266,0.5683594,0,bid,worlds/l/catapult.json,8
50.355957,0.97802734,0.9848633,0,bid,worlds/l/cartpole_thrust.json,8
47.08789,0.9633789,0.9326172,0,bid,worlds/l/hard_lunar_lander.json,8
78.453125,0.97998047,0.8803711,0,bid,worlds/l/mjc_half_cheetah.json,8
197.22949,0.93847656,0.8432617,0,bid,worlds/l/mjc_swimmer.json,8
212.90186,0.4975586,0.46533203,0,bid,worlds/l/mjc_walker.json,8
84.43848,0.98779297,0.99121094,0,bid,worlds/l/h17_unicycle.json,8
48.936035,0.99609375,0.9472656,0,bid,worlds/l/chain_lander.json,8
69.34473,0.90771484,0.9213867,0,bid,worlds/l/catcher_v3.json,8
171.53955,0.7963867,0.83691406,0,bid,worlds/l/trampoline.json,8
53.59961,0.96777344,0.95166016,0,bid,worlds/l/car_launch.json,8
35.773438,0.96972656,0.95410156,0,hard_masking,worlds/l/grasp_easy.json,8
136.96533,0.578125,0.5649414,0,hard_masking,worlds/l/catapult.json,8
50.05127,0.98291016,0.9873047,0,hard_masking,worlds/l/cartpole_thrust.json,8
47.22754,0.9609375,0.93115234,0,hard_masking,worlds/l/hard_lunar_lander.json,8
79.14014,0.9746094,0.8535156,0,hard_masking,worlds/l/mjc_half_cheetah.json,8
198.5249,0.94628906,0.8569336,0,hard_masking,worlds/l/mjc_swimmer.json,8
211.29443,0.51660156,0.48095703,0,hard_masking,worlds/l/mjc_walker.json,8
84.2666,0.99072266,0.9921875,0,hard_masking,worlds/l/h17_unicycle.json,8
49.335938,0.99316406,0.93847656,0,hard_masking,worlds/l/chain_lander.json,8
69.4375,0.9042969,0.9267578,0,hard_masking,worlds/l/catcher_v3.json,8
171.854,0.77978516,0.828125,0,hard_masking,worlds/l/trampoline.json,8
52.30078,0.97558594,0.95458984,0,hard_masking,worlds/l/car_launch.json,8
34.74756,0.6455078,0.7216797,1,naive,worlds/l/grasp_easy.json,1
210.45117,0.22509766,0.2163086,1,naive,worlds/l/catapult.json,1
51.46631,1.0,0.9995117,1,naive,worlds/l/cartpole_thrust.json,1
47.539062,0.96972656,0.9345703,1,naive,worlds/l/hard_lunar_lander.json,1
78.14404,0.99560547,0.85839844,1,naive,worlds/l/mjc_half_cheetah.json,1
180.95215,0.98876953,0.8852539,1,naive,worlds/l/mjc_swimmer.json,1
212.12354,0.5366211,0.4765625,1,naive,worlds/l/mjc_walker.json,1
84.01123,0.6611328,0.75439453,1,naive,worlds/l/h17_unicycle.json,1
48.510742,0.9970703,0.9428711,1,naive,worlds/l/chain_lander.json,1
70.00781,0.71191406,0.7944336,1,naive,worlds/l/catcher_v3.json,1
173.64893,0.5371094,0.671875,1,naive,worlds/l/trampoline.json,1
92.18164,0.72216797,0.74072266,1,naive,worlds/l/car_launch.json,1
36.214355,0.9902344,0.9667969,1,realtime,worlds/l/grasp_easy.json,1
137.69482,0.57470703,0.5625,1,realtime,worlds/l/catapult.json,1
50.325195,1.0,1.0,1,realtime,worlds/l/cartpole_thrust.json,1
49.084473,0.97802734,0.9453125,1,realtime,worlds/l/hard_lunar_lander.json,1
81.54834,0.9848633,0.8588867,1,realtime,worlds/l/mjc_half_cheetah.json,1
164.35449,0.9980469,0.89697266,1,realtime,worlds/l/mjc_swimmer.json,1
201.14502,0.6855469,0.625,1,realtime,worlds/l/mjc_walker.json,1
80.49658,1.0,0.9995117,1,realtime,worlds/l/h17_unicycle.json,1
49.17285,0.99658203,0.95214844,1,realtime,worlds/l/chain_lander.json,1
69.46484,0.99072266,0.9790039,1,realtime,worlds/l/catcher_v3.json,1
171.15723,0.8129883,0.85009766,1,realtime,worlds/l/trampoline.json,1
56.73584,0.9589844,0.9428711,1,realtime,worlds/l/car_launch.json,1
35.40039,0.95996094,0.9448242,1,bid,worlds/l/grasp_easy.json,1
148.29688,0.5229492,0.50683594,1,bid,worlds/l/catapult.json,1
50.65576,1.0,1.0,1,bid,worlds/l/cartpole_thrust.json,1
46.643066,0.9765625,0.94091797,1,bid,worlds/l/hard_lunar_lander.json,1
75.862305,0.9921875,0.86816406,1,bid,worlds/l/mjc_half_cheetah.json,1
159.84717,1.0,0.90234375,1,bid,worlds/l/mjc_swimmer.json,1
182.03369,0.8720703,0.80615234,1,bid,worlds/l/mjc_walker.json,1
82.12842,0.98291016,0.98779297,1,bid,worlds/l/h17_unicycle.json,1
48.29541,0.99560547,0.9526367,1,bid,worlds/l/chain_lander.json,1
68.7334,0.94189453,0.9428711,1,bid,worlds/l/catcher_v3.json,1
174.10596,0.73583984,0.7944336,1,bid,worlds/l/trampoline.json,1
66.80615,0.9008789,0.890625,1,bid,worlds/l/car_launch.json,1
36.152832,0.9921875,0.9658203,1,hard_masking,worlds/l/grasp_easy.json,1
137.56592,0.5751953,0.5629883,1,hard_masking,worlds/l/catapult.json,1
50.325195,1.0,1.0,1,hard_masking,worlds/l/cartpole_thrust.json,1
49.084473,0.97802734,0.9453125,1,hard_masking,worlds/l/hard_lunar_lander.json,1
81.76367,0.9848633,0.86083984,1,hard_masking,worlds/l/mjc_half_cheetah.json,1
164.35449,0.9980469,0.89697266,1,hard_masking,worlds/l/mjc_swimmer.json,1
201.67432,0.6777344,0.625,1,hard_masking,worlds/l/mjc_walker.json,1
80.49658,1.0,0.9995117,1,hard_masking,worlds/l/h17_unicycle.json,1
49.17285,0.99658203,0.95214844,1,hard_masking,worlds/l/chain_lander.json,1
69.464355,0.99072266,0.97753906,1,hard_masking,worlds/l/catcher_v3.json,1
171.16504,0.8129883,0.85009766,1,hard_masking,worlds/l/trampoline.json,1
56.606445,0.95996094,0.9433594,1,hard_masking,worlds/l/car_launch.json,1
35.68457,0.7685547,0.81689453,1,naive,worlds/l/grasp_easy.json,2
187.604,0.33496094,0.31835938,1,naive,worlds/l/catapult.json,2
51.27539,0.9970703,0.9975586,1,naive,worlds/l/cartpole_thrust.json,2
47.696777,0.96240234,0.92285156,1,naive,worlds/l/hard_lunar_lander.json,2
75.5376,0.9926758,0.87402344,1,naive,worlds/l/mjc_half_cheetah.json,2
189.4336,0.9741211,0.8652344,1,naive,worlds/l/mjc_swimmer.json,2
208.3081,0.5673828,0.5209961,1,naive,worlds/l/mjc_walker.json,2
80.68799,0.9272461,0.94433594,1,naive,worlds/l/h17_unicycle.json,2
48.565918,0.99560547,0.9423828,1,naive,worlds/l/chain_lander.json,2
69.73779,0.61865234,0.7368164,1,naive,worlds/l/catcher_v3.json,2
175.81836,0.69433594,0.7651367,1,naive,worlds/l/trampoline.json,2
80.850586,0.82910156,0.8227539,1,naive,worlds/l/car_launch.json,2
36.15381,0.984375,0.9663086,1,realtime,worlds/l/grasp_easy.json,2
137.20703,0.57666016,0.5595703,1,realtime,worlds/l/catapult.json,2
50.523926,0.9975586,0.9975586,1,realtime,worlds/l/cartpole_thrust.json,2
48.532227,0.97802734,0.94140625,1,realtime,worlds/l/hard_lunar_lander.json,2
81.49121,0.98046875,0.84814453,1,realtime,worlds/l/mjc_half_cheetah.json,2
176.32617,0.9951172,0.8989258,1,realtime,worlds/l/mjc_swimmer.json,2
201.75342,0.66845703,0.60058594,1,realtime,worlds/l/mjc_walker.json,2
81.19824,0.9975586,0.99853516,1,realtime,worlds/l/h17_unicycle.json,2
48.80078,0.99658203,0.9477539,1,realtime,worlds/l/chain_lander.json,2
69.49463,0.9736328,0.96435547,1,realtime,worlds/l/catcher_v3.json,2
171.65527,0.81396484,0.8540039,1,realtime,worlds/l/trampoline.json,2
56.31201,0.9609375,0.94189453,1,realtime,worlds/l/car_launch.json,2
35.83008,0.9658203,0.95458984,1,bid,worlds/l/grasp_easy.json,2
143.97021,0.54541016,0.52734375,1,bid,worlds/l/catapult.json,2
50.655273,0.99902344,0.9995117,1,bid,worlds/l/cartpole_thrust.json,2
46.86914,0.9667969,0.9345703,1,bid,worlds/l/hard_lunar_lander.json,2
76.5874,0.98583984,0.86328125,1,bid,worlds/l/mjc_half_cheetah.json,2
173.5,0.99365234,0.890625,1,bid,worlds/l/mjc_swimmer.json,2
191.4082,0.76464844,0.70166016,1,bid,worlds/l/mjc_walker.json,2
84.75928,0.98779297,0.9892578,1,bid,worlds/l/h17_unicycle.json,2
48.208496,0.9975586,0.9526367,1,bid,worlds/l/chain_lander.json,2
69.07568,0.8286133,0.87109375,1,bid,worlds/l/catcher_v3.json,2
172.98535,0.76953125,0.82373047,1,bid,worlds/l/trampoline.json,2
65.54883,0.91064453,0.89160156,1,bid,worlds/l/car_launch.json,2
36.1875,0.984375,0.9658203,1,hard_masking,worlds/l/grasp_easy.json,2
137.20654,0.57666016,0.5595703,1,hard_masking,worlds/l/catapult.json,2
50.523926,0.9975586,0.9975586,1,hard_masking,worlds/l/cartpole_thrust.json,2
48.532227,0.97802734,0.94140625,1,hard_masking,worlds/l/hard_lunar_lander.json,2
81.09619,0.98095703,0.8515625,1,hard_masking,worlds/l/mjc_half_cheetah.json,2
176.32617,0.9951172,0.8989258,1,hard_masking,worlds/l/mjc_swimmer.json,2
201.12842,0.6777344,0.61376953,1,hard_masking,worlds/l/mjc_walker.json,2
81.19824,0.9975586,0.99853516,1,hard_masking,worlds/l/h17_unicycle.json,2
48.80078,0.99658203,0.9477539,1,hard_masking,worlds/l/chain_lander.json,2
69.49951,0.9746094,0.96435547,1,hard_masking,worlds/l/catcher_v3.json,2
171.65479,0.8144531,0.8540039,1,hard_masking,worlds/l/trampoline.json,2
56.306152,0.9609375,0.9404297,1,hard_masking,worlds/l/car_launch.json,2
32.569336,0.59716797,0.70996094,1,naive,worlds/l/grasp_easy.json,3
162.5918,0.45507812,0.43896484,1,naive,worlds/l/catapult.json,3
51.308105,0.99560547,0.9970703,1,naive,worlds/l/cartpole_thrust.json,3
47.711914,0.97021484,0.9355469,1,naive,worlds/l/hard_lunar_lander.json,3
79.058105,0.98095703,0.8491211,1,naive,worlds/l/mjc_half_cheetah.json,3
203.87988,0.9145508,0.8198242,1,naive,worlds/l/mjc_swimmer.json,3
214.08887,0.49023438,0.4560547,1,naive,worlds/l/mjc_walker.json,3
85.677246,0.90722656,0.9291992,1,naive,worlds/l/h17_unicycle.json,3
48.327637,0.9975586,0.9448242,1,naive,worlds/l/chain_lander.json,3
68.770996,0.4272461,0.6171875,1,naive,worlds/l/catcher_v3.json,3
172.41943,0.7363281,0.7998047,1,naive,worlds/l/trampoline.json,3
75.01367,0.85253906,0.84472656,1,naive,worlds/l/car_launch.json,3
36.418945,0.98583984,0.9633789,1,realtime,worlds/l/grasp_easy.json,3
139.82178,0.5644531,0.5473633,1,realtime,worlds/l/catapult.json,3
50.396484,0.99560547,0.9951172,1,realtime,worlds/l/cartpole_thrust.json,3
48.46338,0.9707031,0.93896484,1,realtime,worlds/l/hard_lunar_lander.json,3
80.86328,0.9790039,0.8544922,1,realtime,worlds/l/mjc_half_cheetah.json,3
185.80371,0.98583984,0.8823242,1,realtime,worlds/l/mjc_swimmer.json,3
206.0708,0.6152344,0.5576172,1,realtime,worlds/l/mjc_walker.json,3
82.04834,0.99609375,0.99609375,1,realtime,worlds/l/h17_unicycle.json,3
49.301758,0.9926758,0.94140625,1,realtime,worlds/l/chain_lander.json,3
69.86914,0.9790039,0.9746094,1,realtime,worlds/l/catcher_v3.json,3
167.36475,0.8769531,0.9042969,1,realtime,worlds/l/trampoline.json,3
58.686035,0.95166016,0.9375,1,realtime,worlds/l/car_launch.json,3
35.745117,0.9428711,0.9370117,1,bid,worlds/l/grasp_easy.json,3
144.83691,0.5410156,0.53125,1,bid,worlds/l/catapult.json,3
50.82666,0.9970703,0.9980469,1,bid,worlds/l/cartpole_thrust.json,3
47.285156,0.9741211,0.9379883,1,bid,worlds/l/hard_lunar_lander.json,3
77.74365,0.9814453,0.8510742,1,bid,worlds/l/mjc_half_cheetah.json,3
187.4878,0.9794922,0.8925781,1,bid,worlds/l/mjc_swimmer.json,3
199.98291,0.65722656,0.6142578,1,bid,worlds/l/mjc_walker.json,3
86.12744,0.9873047,0.9897461,1,bid,worlds/l/h17_unicycle.json,3
48.668457,0.99560547,0.94433594,1,bid,worlds/l/chain_lander.json,3
69.200195,0.7529297,0.82128906,1,bid,worlds/l/catcher_v3.json,3
172.9751,0.7895508,0.8300781,1,bid,worlds/l/trampoline.json,3
65.447754,0.9116211,0.8955078,1,bid,worlds/l/car_launch.json,3
36.428223,0.98339844,0.96191406,1,hard_masking,worlds/l/grasp_easy.json,3
139.8999,0.5644531,0.5473633,1,hard_masking,worlds/l/catapult.json,3
50.396484,0.99560547,0.9951172,1,hard_masking,worlds/l/cartpole_thrust.json,3
48.46338,0.9707031,0.93896484,1,hard_masking,worlds/l/hard_lunar_lander.json,3
80.89258,0.9760742,0.8540039,1,hard_masking,worlds/l/mjc_half_cheetah.json,3
185.80371,0.98583984,0.8823242,1,hard_masking,worlds/l/mjc_swimmer.json,3
205.69531,0.6230469,0.56591797,1,hard_masking,worlds/l/mjc_walker.json,3
82.04834,0.99609375,0.99609375,1,hard_masking,worlds/l/h17_unicycle.json,3
49.301758,0.9926758,0.94140625,1,hard_masking,worlds/l/chain_lander.json,3
69.86914,0.9794922,0.9741211,1,hard_masking,worlds/l/catcher_v3.json,3
167.36426,0.8769531,0.9042969,1,hard_masking,worlds/l/trampoline.json,3
58.67041,0.9526367,0.93847656,1,hard_masking,worlds/l/car_launch.json,3
32.45215,0.5444336,0.66308594,1,naive,worlds/l/grasp_easy.json,4
165.90576,0.44140625,0.4243164,1,naive,worlds/l/catapult.json,4
51.657227,0.9916992,0.9946289,1,naive,worlds/l/cartpole_thrust.json,4
47.774902,0.96484375,0.9277344,1,naive,worlds/l/hard_lunar_lander.json,4
74.96875,0.9794922,0.87353516,1,naive,worlds/l/mjc_half_cheetah.json,4
211.03271,0.85009766,0.76171875,1,naive,worlds/l/mjc_swimmer.json,4
214.31592,0.47314453,0.4453125,1,naive,worlds/l/mjc_walker.json,4
85.96826,0.9482422,0.96240234,1,naive,worlds/l/h17_unicycle.json,4
48.646484,0.9921875,0.9399414,1,naive,worlds/l/chain_lander.json,4
68.53955,0.36083984,0.5708008,1,naive,worlds/l/catcher_v3.json,4
171.32812,0.8125,0.8515625,1,naive,worlds/l/trampoline.json,4
70.97363,0.8720703,0.86865234,1,naive,worlds/l/car_launch.json,4
36.29785,0.9770508,0.95947266,1,realtime,worlds/l/grasp_easy.json,4
140.34033,0.5620117,0.54833984,1,realtime,worlds/l/catapult.json,4
50.801758,0.9970703,0.9970703,1,realtime,worlds/l/cartpole_thrust.json,4
48.16455,0.9667969,0.9321289,1,realtime,worlds/l/hard_lunar_lander.json,4
80.12109,0.97558594,0.8598633,1,realtime,worlds/l/mjc_half_cheetah.json,4
197.33594,0.95166016,0.86035156,1,realtime,worlds/l/mjc_swimmer.json,4
208.07129,0.5678711,0.5214844,1,realtime,worlds/l/mjc_walker.json,4
82.95508,0.9970703,0.99658203,1,realtime,worlds/l/h17_unicycle.json,4
48.867188,0.99560547,0.94189453,1,realtime,worlds/l/chain_lander.json,4
69.90674,0.9604492,0.96191406,1,realtime,worlds/l/catcher_v3.json,4
167.86133,0.8701172,0.9008789,1,realtime,worlds/l/trampoline.json,4
59.924805,0.94189453,0.92089844,1,realtime,worlds/l/car_launch.json,4
35.785156,0.94677734,0.93359375,1,bid,worlds/l/grasp_easy.json,4
146.59912,0.53271484,0.5175781,1,bid,worlds/l/catapult.json,4
51.129395,0.98535156,0.9892578,1,bid,worlds/l/cartpole_thrust.json,4
47.322754,0.96484375,0.92285156,1,bid,worlds/l/hard_lunar_lander.json,4
77.456055,0.9794922,0.86083984,1,bid,worlds/l/mjc_half_cheetah.json,4
196.2998,0.92871094,0.8359375,1,bid,worlds/l/mjc_swimmer.json,4
207.6377,0.57714844,0.5307617,1,bid,worlds/l/mjc_walker.json,4
86.56152,0.98876953,0.9892578,1,bid,worlds/l/h17_unicycle.json,4
48.65039,0.99560547,0.93896484,1,bid,worlds/l/chain_lander.json,4
69.19531,0.7055664,0.7910156,1,bid,worlds/l/catcher_v3.json,4
171.98877,0.77978516,0.82958984,1,bid,worlds/l/trampoline.json,4
63.334473,0.91748047,0.90283203,1,bid,worlds/l/car_launch.json,4
36.294434,0.97558594,0.95654297,1,hard_masking,worlds/l/grasp_easy.json,4
140.27637,0.5625,0.5473633,1,hard_masking,worlds/l/catapult.json,4
50.801758,0.9970703,0.9970703,1,hard_masking,worlds/l/cartpole_thrust.json,4
48.16455,0.9667969,0.9321289,1,hard_masking,worlds/l/hard_lunar_lander.json,4
79.99707,0.97509766,0.8569336,1,hard_masking,worlds/l/mjc_half_cheetah.json,4
197.33594,0.95166016,0.86035156,1,hard_masking,worlds/l/mjc_swimmer.json,4
208.08691,0.57470703,0.52734375,1,hard_masking,worlds/l/mjc_walker.json,4
82.95508,0.9970703,0.99658203,1,hard_masking,worlds/l/h17_unicycle.json,4
48.867188,0.99560547,0.94189453,1,hard_masking,worlds/l/chain_lander.json,4
69.90088,0.95947266,0.95996094,1,hard_masking,worlds/l/catcher_v3.json,4
167.86084,0.8701172,0.9008789,1,hard_masking,worlds/l/trampoline.json,4
60.157715,0.94091797,0.9199219,1,hard_masking,worlds/l/car_launch.json,4
31.466797,0.52441406,0.65625,1,naive,worlds/l/grasp_easy.json,5
165.3501,0.4423828,0.43115234,1,naive,worlds/l/catapult.json,5
52.821777,0.9633789,0.9760742,1,naive,worlds/l/cartpole_thrust.json,5
48.664062,0.9584961,0.9301758,1,naive,worlds/l/hard_lunar_lander.json,5
79.24756,0.9848633,0.86328125,1,naive,worlds/l/mjc_half_cheetah.json,5
218.22705,0.78515625,0.69189453,1,naive,worlds/l/mjc_swimmer.json,5
218.5664,0.4091797,0.3803711,1,naive,worlds/l/mjc_walker.json,5
85.03906,0.7050781,0.79541016,1,naive,worlds/l/h17_unicycle.json,5
49.577637,0.99121094,0.95410156,1,naive,worlds/l/chain_lander.json,5
68.48633,0.3701172,0.5576172,1,naive,worlds/l/catcher_v3.json,5
171.29541,0.81103516,0.8491211,1,naive,worlds/l/trampoline.json,5
83.74219,0.76660156,0.7841797,1,naive,worlds/l/car_launch.json,5
36.569336,0.9785156,0.9560547,1,realtime,worlds/l/grasp_easy.json,5
143.22314,0.5488281,0.5366211,1,realtime,worlds/l/catapult.json,5
51.039062,0.9921875,0.9941406,1,realtime,worlds/l/cartpole_thrust.json,5
48.333496,0.96972656,0.93603516,1,realtime,worlds/l/hard_lunar_lander.json,5
83.5332,0.9707031,0.8574219,1,realtime,worlds/l/mjc_half_cheetah.json,5
206.7002,0.9160156,0.8232422,1,realtime,worlds/l/mjc_swimmer.json,5
211.0083,0.53271484,0.50097656,1,realtime,worlds/l/mjc_walker.json,5
83.53906,0.99609375,0.99609375,1,realtime,worlds/l/h17_unicycle.json,5
49.114746,0.9941406,0.9550781,1,realtime,worlds/l/chain_lander.json,5
69.81348,0.92333984,0.9350586,1,realtime,worlds/l/catcher_v3.json,5
167.31104,0.8964844,0.9145508,1,realtime,worlds/l/trampoline.json,5
59.23584,0.94189453,0.91796875,1,realtime,worlds/l/car_launch.json,5
35.891113,0.94384766,0.9399414,1,bid,worlds/l/grasp_easy.json,5
150.07031,0.515625,0.50439453,1,bid,worlds/l/catapult.json,5
52.172363,0.9682617,0.97753906,1,bid,worlds/l/cartpole_thrust.json,5
47.972656,0.9638672,0.9301758,1,bid,worlds/l/hard_lunar_lander.json,5
78.40869,0.9736328,0.8666992,1,bid,worlds/l/mjc_half_cheetah.json,5
205.93896,0.8955078,0.81591797,1,bid,worlds/l/mjc_swimmer.json,5
212.55273,0.49169922,0.45898438,1,bid,worlds/l/mjc_walker.json,5
86.73584,0.9707031,0.9794922,1,bid,worlds/l/h17_unicycle.json,5
49.64502,0.9892578,0.93603516,1,bid,worlds/l/chain_lander.json,5
69.16211,0.69677734,0.78027344,1,bid,worlds/l/catcher_v3.json,5
171.83057,0.82177734,0.8491211,1,bid,worlds/l/trampoline.json,5
69.11572,0.88134766,0.87353516,1,bid,worlds/l/car_launch.json,5
36.55127,0.9785156,0.95703125,1,hard_masking,worlds/l/grasp_easy.json,5
142.84473,0.55078125,0.5385742,1,hard_masking,worlds/l/catapult.json,5
51.039062,0.9921875,0.9941406,1,hard_masking,worlds/l/cartpole_thrust.json,5
48.333496,0.96972656,0.93603516,1,hard_masking,worlds/l/hard_lunar_lander.json,5
83.510254,0.9711914,0.8496094,1,hard_masking,worlds/l/mjc_half_cheetah.json,5
206.7002,0.9160156,0.8232422,1,hard_masking,worlds/l/mjc_swimmer.json,5
210.59717,0.5292969,0.50439453,1,hard_masking,worlds/l/mjc_walker.json,5
83.53906,0.99609375,0.99609375,1,hard_masking,worlds/l/h17_unicycle.json,5
49.114746,0.9941406,0.9550781,1,hard_masking,worlds/l/chain_lander.json,5
69.81494,0.9243164,0.93603516,1,hard_masking,worlds/l/catcher_v3.json,5
167.31104,0.8964844,0.9145508,1,hard_masking,worlds/l/trampoline.json,5
59.225098,0.94189453,0.9199219,1,hard_masking,worlds/l/car_launch.json,5
31.966309,0.5214844,0.6430664,1,naive,worlds/l/grasp_easy.json,6
161.69922,0.4609375,0.44628906,1,naive,worlds/l/catapult.json,6
54.271973,0.91503906,0.9428711,1,naive,worlds/l/cartpole_thrust.json,6
49.197754,0.94873047,0.91503906,1,naive,worlds/l/hard_lunar_lander.json,6
79.13867,0.9824219,0.86279297,1,naive,worlds/l/mjc_half_cheetah.json,6
223.24805,0.72558594,0.64746094,1,naive,worlds/l/mjc_swimmer.json,6
220.86084,0.37402344,0.36523438,1,naive,worlds/l/mjc_walker.json,6
88.15234,0.88134766,0.9140625,1,naive,worlds/l/h17_unicycle.json,6
49.546387,0.9916992,0.9375,1,naive,worlds/l/chain_lander.json,6
68.100586,0.30322266,0.52685547,1,naive,worlds/l/catcher_v3.json,6
171.34473,0.79541016,0.84277344,1,naive,worlds/l/trampoline.json,6
73.09766,0.83154297,0.8364258,1,naive,worlds/l/car_launch.json,6
36.37549,0.97998047,0.96240234,1,realtime,worlds/l/grasp_easy.json,6
150.07227,0.5161133,0.49804688,1,realtime,worlds/l/catapult.json,6
50.78955,0.98046875,0.9868164,1,realtime,worlds/l/cartpole_thrust.json,6
48.404297,0.9614258,0.9194336,1,realtime,worlds/l/hard_lunar_lander.json,6
83.12109,0.9589844,0.8540039,1,realtime,worlds/l/mjc_half_cheetah.json,6
213.021,0.8564453,0.75878906,1,realtime,worlds/l/mjc_swimmer.json,6
214.35107,0.4814453,0.45166016,1,realtime,worlds/l/mjc_walker.json,6
84.33008,0.98583984,0.9892578,1,realtime,worlds/l/h17_unicycle.json,6
49.730957,0.9921875,0.94140625,1,realtime,worlds/l/chain_lander.json,6
70.0249,0.9033203,0.92578125,1,realtime,worlds/l/catcher_v3.json,6
166.95117,0.88427734,0.9067383,1,realtime,worlds/l/trampoline.json,6
64.52832,0.90234375,0.8959961,1,realtime,worlds/l/car_launch.json,6
35.73633,0.9555664,0.9404297,1,bid,worlds/l/grasp_easy.json,6
148.49756,0.5234375,0.50878906,1,bid,worlds/l/catapult.json,6
52.41211,0.9375,0.9560547,1,bid,worlds/l/cartpole_thrust.json,6
48.21338,0.9482422,0.9277344,1,bid,worlds/l/hard_lunar_lander.json,6
79.57715,0.9707031,0.85009766,1,bid,worlds/l/mjc_half_cheetah.json,6
211.91553,0.83740234,0.75683594,1,bid,worlds/l/mjc_swimmer.json,6
213.42578,0.484375,0.47070312,1,bid,worlds/l/mjc_walker.json,6
87.55078,0.9663086,0.97314453,1,bid,worlds/l/h17_unicycle.json,6
49.52002,0.9926758,0.9506836,1,bid,worlds/l/chain_lander.json,6
69.399414,0.64453125,0.75,1,bid,worlds/l/catcher_v3.json,6
172.10938,0.8100586,0.83740234,1,bid,worlds/l/trampoline.json,6
70.01123,0.8676758,0.86328125,1,bid,worlds/l/car_launch.json,6
36.427246,0.98095703,0.9614258,1,hard_masking,worlds/l/grasp_easy.json,6
150.07227,0.5161133,0.49804688,1,hard_masking,worlds/l/catapult.json,6
50.78955,0.98046875,0.9868164,1,hard_masking,worlds/l/cartpole_thrust.json,6
48.404297,0.9614258,0.9194336,1,hard_masking,worlds/l/hard_lunar_lander.json,6
83.03906,0.9614258,0.85253906,1,hard_masking,worlds/l/mjc_half_cheetah.json,6
213.03076,0.85595703,0.7583008,1,hard_masking,worlds/l/mjc_swimmer.json,6
214.02246,0.48779297,0.45947266,1,hard_masking,worlds/l/mjc_walker.json,6
84.33008,0.98583984,0.9892578,1,hard_masking,worlds/l/h17_unicycle.json,6
49.730957,0.9921875,0.94140625,1,hard_masking,worlds/l/chain_lander.json,6
70.02051,0.9033203,0.92626953,1,hard_masking,worlds/l/catcher_v3.json,6
166.95117,0.88378906,0.9067383,1,hard_masking,worlds/l/trampoline.json,6
64.56592,0.9008789,0.8959961,1,hard_masking,worlds/l/car_launch.json,6
32.61328,0.51123047,0.6430664,1,naive,worlds/l/grasp_easy.json,7
168.27637,0.42822266,0.41455078,1,naive,worlds/l/catapult.json,7
55.515625,0.8769531,0.9194336,1,naive,worlds/l/cartpole_thrust.json,7
48.61621,0.92626953,0.9082031,1,naive,worlds/l/hard_lunar_lander.json,7
81.600586,0.96533203,0.85009766,1,naive,worlds/l/mjc_half_cheetah.json,7
228.76172,0.64697266,0.5751953,1,naive,worlds/l/mjc_swimmer.json,7
223.37402,0.32080078,0.31347656,1,naive,worlds/l/mjc_walker.json,7
90.61572,0.95947266,0.96728516,1,naive,worlds/l/h17_unicycle.json,7
